id,price,lon,lat,precio metro,planta,construccion,metros,habitaciones,baths,terraza,ascensor,aire,exacta,garaje,piscina,zonas verdes,trastero,armarios,buen estado,reformar,obra nueva,exterior,balcon,chalet,atico,duplex,estudio,piso,calle,distrito
93537665,129000,-3.7371945,40.404984,2931,0,1957,44,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,Estudio en venta en vicente camaron,latina
93547037,268000,-3.7531504,40.4065394,3480,4,,77,3,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,"Piso en venta en calle de Villamanín, 37",latina
93548670,169000,-3.7318225,40.4098588,1965,2,1965,86,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Piso en venta en calle María del Carmen,latina
93558670,118000,-3.7430124,40.4044436,2226,,,53,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Carlos Fuentes,latina
93560700,303000,-3.7419675,40.4084884,2179,0,,139,3,2,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,"Piso en venta en paseo de Extremadura , 153",latina
93560763,295000,-3.7419675,40.4084884,3105,2,,95,3,2,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,"Piso en venta en paseo de Extremadura , 153",latina
93562669,239000,-3.7518496,40.3866825,2042,1,,117,4,2,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,Piso en venta en calle de Ocaña,latina
93562726,99950,-3.7648596,40.374667,1388,5,1971,72,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en MAESTRA JUSTA FREIRE,latina
93569157,129000,-3.7599655,40.3839981,1767,3,,73,2,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Ocaña,latina
93570073,169900,-3.7364339,40.4061817,2427,2,,70,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Santa Áurea,latina
93572337,155850,-3.7745427,40.3742248,2078,1,2010,75,1,2,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,"Dúplex en venta en avenida de la Aviación, 24",latina
93573025,193200,-3.7745427,40.3742248,1772,0,2010,109,0,2,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,"Dúplex en venta en avenida de la Aviación, 24",latina
93573792,129500,-3.7391972,40.4041488,1703,1,1950,76,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en JOSE MARÍA DEL BOTO,latina
93577192,205000,-3.7327573,40.4103504,2180,4,1966,94,3,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Pericles,latina
93579955,189000,-3.7415915,40.409171,2454,2,,77,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Domingo de Zaizita,latina
93612935,160000,-3.7424273,40.3959548,2077,3,1962,77,3,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de la Duquesa de Parcent,latina
93615114,320000,-3.7373245,40.408493,3440,2,,93,3,2,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en Puerta del Ángel,latina
93628988,174500,-3.7302152,40.4086474,2423,1,1965,72,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,Piso en venta en puerta del Ángel,latina
93648616,195000,-3.7311062,40.4105358,1741,,1965,112,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Jaime Tercero,latina
93651434,210000,-3.732382,40.4087806,1909,1,,110,4,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"Piso en venta en calle María Isabel, 6",latina
93658170,134000,-3.7366906,40.4086995,3828,4,1965,35,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Benicasim,latina
93664913,163000,-3.7590868,40.3929135,2173,2,1969,75,3,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en calle de Tembleque,latina
93681858,91500,-3.7420534,40.4044386,2614,0,,35,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en paseo Perales,latina
93686836,235000,-3.723731,40.4075283,3790,4,,62,4,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,"Piso en venta en calle San Rufo, 10",latina
93687049,179000,-3.769396,40.3974669,2386,0,1956,75,3,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Cariñena,latina
93694107,139000,-3.78101,40.3804,2138,0,,65,2,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"Piso en venta en avenida Las Águilas, 153",latina
93700303,216000,-3.7624469,40.3925229,3042,6,1970,71,3,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Illescas,latina
93700424,232000,-3.7626673,40.392342,3012,4,1970,77,3,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Illescas,latina
93713576,175000,-3.7463374,40.389693,2011,1,1977,87,3,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle José Maurelo,latina
93739818,329000,-3.7466893,40.4063346,3194,2,2018,103,2,2,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en El Greco,latina
93748570,119000,-3.7728072,40.3704887,2333,3,2006,51,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Estudio en venta en Cuatro Vientos,latina
93749163,122900,-3.7692783,40.3772907,1920,3,1967,64,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle de Blas Cabrera,latina
93755648,119900,-3.7736526,40.3950628,2180,0,1965,55,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Villaviciosa,latina
93770817,129000,-3.743641,40.4050937,1612,2,1947,80,4,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Francisca Armada,latina
93772444,175000,-3.7309334,40.4137459,2692,2,,65,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de la Grandeza Española,latina
93773477,174500,-3.73189,40.40771,2423,1,1965,72,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,Piso en venta en Puerta del Ángel,latina
93774345,239000,-3.7795814,40.392759,2438,3,1972,98,3,2,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Hoyo de Pinares,latina
93774615,135000,-3.7734655,40.3991401,2109,1,,64,3,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,"Piso en venta en calle Claudio Sánchez Albornoz, 44",latina
93777135,185000,-3.7745427,40.3742248,2466,1,2010,75,1,2,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,"Dúplex en venta en avenida DE LA AVIACIÓN, 24",latina
93777326,187000,-3.7745427,40.3742248,2493,2,2010,75,2,2,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,"Dúplex en venta en avenida DE LA AVIACION, 24",latina
93789772,150000,-3.7710274,40.3809173,2272,1,,66,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Valle Inclán,latina
93796306,179900,-3.7776762,40.3812407,1998,1,1972,90,3,2,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,"Piso en venta en avenida de Las Águilas, 117",latina
93797039,120000,-3.7818945,40.3839338,1875,0,1968,64,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Fray José Cerdeiriña,latina
93807695,135000,-3.7550129,40.4032986,2014,3,1966,67,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en VILLAGARCÍA,latina
93808167,139900,-3.7366906,40.4086995,3497,4,1965,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Benicasim,latina
93811273,95000,-3.7475517,40.4048349,3166,0,,30,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Lucero,latina
93822580,135000,-3.7411435,40.4049746,2142,0,1968,63,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en paseo Olivos,latina
93828770,210000,-3.7438065,40.4074977,2727,1,,77,3,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"Piso en venta en calle Hilario Sangrador, 16",latina
93834327,157000,-3.7569662,40.3923252,2343,5,1965,67,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Valmojado,latina
93840022,135000,-3.7514195,40.382404,1928,0,,70,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,Piso en venta en calle de Ocaña,latina
93840201,239000,-3.7322831,40.4064845,3514,2,,68,2,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Moscareta,latina
93841415,110000,-3.7365521,40.4025079,2619,0,1996,42,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Gotarrendura s/n,latina
93841436,131000,-3.7575465,40.3853124,1871,1,,70,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,Piso en venta en calle Valmojado,latina
93841452,123000,-3.7370466,40.4081069,2236,3,,55,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en plaza Patriarca Eijo y Garay,latina
93848256,133000,-3.7608416,40.3942537,1750,4,1967,76,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Tembleque,latina
93853153,205000,-3.7589768,40.403425,2277,1,1967,90,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle San Manuel,latina
93855199,122200,-3.7398212,40.4047837,2036,3,1966,60,3,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en paseo Olivos,latina
93862497,260000,-3.7422284,40.4083871,2500,4,1957,104,4,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"Ático en venta en paseo de Extremadura, 157",latina
93866209,174500,-3.73269,40.40741,2423,1,1965,72,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,Piso en venta en Puerta del Ángel,latina
93867541,159900,-3.7588888,40.3970157,1926,2,,83,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Seseña,latina
93870773,129000,-3.7732083,40.3982162,2150,1,1964,60,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,Piso en venta en calle Sedano,latina
93871325,117000,-3.7444527,40.4039446,2387,1,1969,49,2,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,"Piso en venta en calle Saturnino Morán, 9",latina
93871500,323000,-3.7233702,40.4084414,3295,1,1960,98,3,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en avenida del Manzanares,latina
93871573,169900,-3.7368339,40.4067817,2831,2,1957,60,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en SANTA AUREA,latina
93871628,335000,-3.7229291,40.4079636,3316,1,1960,101,3,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en avenida del Manzanares,latina
93871815,179000,-3.7316333,40.4090754,2355,2,1959,76,2,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en calle Athos,latina
93872489,257000,-3.7419675,40.4084884,3569,4,,72,2,2,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,"Piso en venta en paseo de Extremadura , 153",latina
93874883,124900,-3.7557681,40.3890184,1759,1,1965,71,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle Valmojado,latina
93879117,208000,-3.7646748,40.3764156,2311,2,1981,90,3,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"Piso en venta en calle Rompedizo, 3",latina
93879791,120000,-3.7411948,40.4064823,2400,0,1958,50,2,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en paseo Perales,latina
93887980,315000,-3.7533429,40.4007663,3150,4,1995,100,3,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Berlanas,latina
93888802,195000,-3.7634809,40.3979261,2437,3,1968,80,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Escalona,latina
93899692,265000,-3.7521648,40.4048223,2324,6,,114,3,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Alverja,latina
93913340,189000,-3.7395915,40.406471,2454,2,,77,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Puerta del Ángel,latina
93929456,140000,-3.7335442,40.4105174,1866,0,1963,75,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en paseo de los Jesuitas,latina
93930908,240000,-3.7562674,40.3931764,2666,12,,90,3,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,"Piso en venta en calle Camarena, 92",latina
93945887,178000,-3.7386577,40.407049,2373,1,1961,75,3,2,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,Piso en venta en avenida de los Apóstoles,latina
93946703,124900,-3.7810936,40.3836916,2153,0,1967,58,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en avenida de Las Águilas,latina
93948511,193200,-3.7283705,40.4075225,2415,1,1945,80,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Piso en venta en Puerta del Ángel,latina
93954629,175000,-3.7333775,40.410146,1822,4,,96,4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de la Grandeza Española,latina
93957386,144200,-3.7641686,40.3888219,2325,2,1966,62,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle de Maqueda,latina
93959164,99000,-3.7428806,40.3966802,2357,0,,42,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Gallur,latina
93960886,150000,-3.7384245,40.4068814,2586,,,58,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Genserico,latina
93964876,209900,-3.7614727,40.3864584,2232,1,1971,94,3,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Maqueda,latina
93964889,134900,-3.7622586,40.3891103,2075,0,1966,65,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle de Maqueda,latina
93964897,99900,-3.7734444,40.395253,1884,4,1964,53,2,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle de Cartaya,latina
93968879,120000,-3.7459091,40.389268,1690,2,,71,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Piso en venta en calle Picaza,latina
93972560,268000,-3.7550504,40.4049394,3350,4,1970,80,3,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Lucero,latina
93973430,205000,-3.7369652,40.406139,2887,4,,71,3,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Federico Mayo,latina
93985672,180000,-3.7699438,40.3995875,2432,5,,74,3,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Villaviciosa,latina
93986314,167000,-3.7757441,40.3800931,2256,3,,74,3,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Blas Cabrera,latina
93986339,249900,-3.7595159,40.3931418,1922,1,,130,5,2,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Illescas,latina
93986903,165000,-3.7350954,40.4071127,2260,0,1977,73,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Carballido,latina
93989189,153000,-3.7342739,40.4056102,2250,0,1955,68,3,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle HERMINIO PUERTAS,latina
93989483,175000,-3.7575529,40.3838003,2215,5,,79,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle Camarena,latina
93989924,238500,-3.7509703,40.4077373,2741,2,1969,87,3,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en VILLAMANIN,latina
93991145,44000,-3.7462557,40.4008492,1571,2,,28,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle del Lucero,latina
93992638,395000,-3.7525426,40.389658,2862,11,,138,4,2,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de Ocaña,latina
93998285,189900,-3.7651661,40.3964865,2315,3,,82,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Illescas,latina
94000364,169000,-3.7738958,40.3798442,2315,7,1970,73,3,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle José de Cadalso,latina
94009568,123000,-3.7730222,40.394337,1921,0,1964,64,2,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle cartaya,latina
94012217,166000,-3.740388,40.4081267,2184,0,,76,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle SAGRADOS CORAZONES,latina
94015266,119900,-3.7517292,40.4050756,2032,4,,59,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Carlina,latina
94016148,89000,-3.7344993,40.4094577,3296,2,1926,27,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Ático en venta en pericles,latina
94030401,95000,-3.7271782,40.4122785,2261,0,,42,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle Pedro Fernández Labrada,latina
94032302,179000,-3.7797557,40.3748977,1988,4,,90,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,Piso en venta en calle Logrosán,latina
94032828,169000,-3.757183,40.3862685,2194,4,1967,77,2,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en ocaña,latina
94037505,95000,-3.738884,40.4054736,1357,0,1955,70,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle VICENTE CAMARON,latina
94038378,154900,-3.74125,40.39498,1936,1,,80,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Piso en venta en avenida de Nuestra Señora de Valvanera,latina
94042856,359000,-3.7318406,40.4117094,3263,2,1958,110,4,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en avenida de Portugal,latina
94043746,134000,-3.7391906,40.4081995,3350,4,1965,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en benicasim,latina
94044365,169900,-3.7345339,40.4076817,2831,2,1957,60,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en santa aurea,latina
94044450,169900,-3.73329,40.40701,2359,1,1965,72,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,Piso en venta en alcázar de san juan,latina
94045464,178000,-3.7403577,40.405349,2373,1,1961,75,3,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,Piso en venta en apostoles,latina
94046078,155000,-3.7516434,40.3854592,2540,,,61,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle de Ocaña,latina
94047145,189000,-3.7550051,40.3897417,2486,8,,76,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle Camarena,latina
94050557,155000,-3.7456921,40.3962106,1581,7,,98,3,2,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en calle de Cullera,latina
94051597,165000,-3.7461383,40.3974369,1500,12,1985,110,4,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en CULLERA,latina
94051823,129000,-3.7561369,40.3872388,1842,2,,70,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,Piso en venta en Camarena,latina
94052280,178000,-3.7393577,40.407549,2373,1,1961,75,3,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,Piso en venta en avenida de los apostoles,latina
94052351,134000,-3.7476703,40.398618,2126,0,1962,63,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en Lucero,latina
1304984,875000,-3.7641943,40.4640814,4464,2,,196,3,3,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,Ático en venta en Valdemarín,moncloa
25473186,1550000,-3.7870438,40.471241,4558,2,,340,5,4,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,"Dúplex en venta en Urb. VALDEMARIN, Valdemarín",moncloa
28707182,950000,-3.7896241,40.4717615,4418,1,,215,5,3,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en Valdemarín,moncloa
30624283,1150000,-3.7587701,40.4555223,4852,1,1968,237,4,4,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"Piso en venta en Urb. ARAVACA, La Rinconada, Aravaca",moncloa
36319492,1300000,-3.7628891,40.455094,4276,1,,304,5,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en Aravaca,moncloa
36923811,860000,-3.7144519,40.4463125,5058,3,1985,170,4,2,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,"Piso en venta en avenida de la Reina Victoria, 70",moncloa
38537156,630000,-3.80025,40.46111,4344,2,,145,3,2,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,"Piso en venta en calle Peñalara de Aravaca, 5",moncloa
38607924,690000,-3.7131973,40.458675,4539,8,,152,3,2,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Francos Rodriguez,moncloa
38714264,1200000,-3.7788965,40.4584824,1993,1,,602,6,3,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,Dúplex en venta en Aravaca,moncloa
38787111,1019900,-3.7203056,40.428669,6985,0,,146,2,2,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,"Piso en venta en calle Ferraz, 41",moncloa
81180623,1995000,-3.7194847,40.4373935,4987,12,1969,400,6,4,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,Piso en venta en paseo Isaac Peral,moncloa
82989400,1879700,-3.7203056,40.428669,13331,,,141,2,3,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,"Ático en venta en calle Ferraz, 41",moncloa
84032724,1370000,-3.7910692,40.4584746,4892,2,,280,5,6,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,Ático en venta en Aravaca,moncloa
84230915,870000,-3.7920888,40.4685276,3609,3,2004,241,4,3,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,Ático en venta en Valdemarín,moncloa
84802766,925000,-3.7841332,40.4622476,4534,2,2001,204,3,4,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,Dúplex en venta en Aravaca,moncloa
84864975,925000,-3.7782407,40.4621509,4625,2,,200,5,4,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en Aravaca,moncloa
85024646,1350000,-3.7923842,40.4596467,6221,1,,217,3,3,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,"Piso en venta en calle Doctor Balmis, 1",moncloa
85024706,1700000,-3.7923842,40.4596467,8333,0,,204,3,3,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,"Piso en venta en calle Doctor Balmis, 1",moncloa
85024710,1550000,-3.7923842,40.4596467,6224,2,,249,3,3,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,"Ático en venta en calle Doctor Balmis, 1",moncloa
85056257,1590000,-3.7339347,40.4686771,5678,0,,280,5,3,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en Ciudad Universitaria,moncloa
85791615,748000,-3.7818603,40.4614875,5194,1,2001,144,3,3,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Aravaca,moncloa
85975881,359000,-3.7178537,40.4299655,5790,5,,62,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"Piso en venta en calle del Marqués de Urquijo, 15",moncloa
86479461,1580000,-3.71514,40.42952,5642,10,,280,4,6,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en calle de la Princesa,moncloa
86504181,870000,-3.7931888,40.4650276,3625,2,,240,4,3,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,Ático en venta en Valdemarín,moncloa
86680711,169000,-3.7304321,40.4693385,5281,0,1971,32,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,Piso en venta en Ciudad Universitaria,moncloa
86693684,297840,-3.7177615,40.4215596,4803,3,1977,62,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Piso en venta en calle de Estanislao Figueras, 3",moncloa
86918183,875000,-3.7162371,40.4455442,3339,2,1973,262,5,3,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,Piso en venta en Ciudad Universitaria,moncloa
87246574,770000,-3.718541,40.427712,4162,3,,185,4,3,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"Piso en venta en calle de Ferraz, 54",moncloa
87423933,450000,-3.780555,40.4598427,3260,0,1994,138,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,Estudio en venta en Aravaca,moncloa
87684546,134000,-3.7237255,40.4658159,2481,,1950,54,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Piso en venta en calle Aurora,moncloa
